Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-417.2421	-498.4064	81.16437	2.203778	4.51691	0.1432434	0.7240945
6	-416.5414	-497.6564	81.11499	2.423556	3.943707	0.1432434	0.746227
12	-418.5153	-500.1517	81.63637	2.496991	2.487429	0.1178201	0.8690741
18	-425.6963	-505.746	80.04965	1.785723	6.286542	0.1167253	1.746206
24	-423.5696	-503.903	80.33338	1.834111	5.523992	0.1090501	1.665167
30	-431.4666	-511.2462	79.77952	1.81541	6.091037	0.1090501	1.963525
36	-435.6936	-516.0606	80.36701	2.418931	4.501062	0.1090501	1.419745
42	-422.1599	-503.5628	81.4029	2.290614	2.27742	0.1458858	1.286043
48	-428.6523	-510.8582	82.20596	2.204113	1.655061	0.1725658	0.877232
54	-426.813	-508.1576	81.34464	3.094125	2.463148	0.09059128	0.5548705
60	-424.3131	-505.7766	81.46357	2.786266	2.463148	0.1350232	0.5921451
66	-433.8177	-514.7908	80.97318	2.64958	3.335447	0.08193487	1.159203
72	-426.1004	-507.4379	81.33755	2.794124	3.019504	0.08193487	0.7534673
78	-425.4741	-506.7964	81.32234	2.451599	3.019504	0.08947129	1.108335
84	-428.3808	-509.0767	80.69594	2.657666	4.927063	0.08296828	0.9034803
90	-431.5353	-512.2059	80.67052	2.761704	5.22478	0.08296828	0.6831766
96	-417.8963	-499.5845	81.68827	2.65754	2.34631	0.08296828	0.8768744
102	-413.9951	-495.2783	81.28315	2.746717	3.265253	0.09270478	0.6749563
108	-415.7748	-496.9007	81.12583	2.316919	3.265253	0.2940798	0.4662894
114	-425.0474	-506.2004	81.15302	2.316919	3.176969	0.2035087	0.9404734
120	-422.0602	-502.6937	80.63353	1.975473	5.864054	0.2492422	0.8208168
126	-428.2719	-508.9242	80.65232	2.209905	6.276075	0.1594867	0.6949962
132	-423.9957	-504.6781	80.68244	2.244387	4.56029	0.1594867	1.134216
138	-425.8212	-506.4537	80.63242	2.142904	4.264545	0.1508618	1.36245
144	-434.4709	-514.2812	79.81032	1.31613	5.057086	0.2021106	2.233698
150	-432.2064	-513.5702	81.36381	1.991642	2.6143	0.4750498	0.5742135
156	-428.3194	-509.4032	81.08383	1.991642	3.268986	0.4750498	0.5596603
162	-433.6392	-515.6174	81.97818	1.66129	1.89618	0.3691767	1.00186
168	-423.5802	-504.7954	81.2152	2.009675	3.088106	0.3691767	0.7971227
174	-423.7467	-504.6087	80.86202	2.018952	4.1518	0.3899832	0.6546921
180	-426.8121	-507.5945	80.78245	2.153417	4.1518	0.3793035	0.5571347
186	-419.9751	-500.6611	80.68596	2.056619	5.340965	0.3074458	0.5432958
192	-420.6332	-501.1458	80.51254	2.159861	5.158005	0.3074458	0.7906178
198	-423.0701	-503.8163	80.74623	1.869526	5.085723	0.3413314	0.7925585
204	-421.4773	-502.2568	80.77953	1.968572	4.086751	0.3626441	0.940279
210	-423.5218	-504.4178	80.89596	1.952595	4.086751	0.3466426	0.8651035
216	-424.4495	-505.3148	80.86537	1.93117	4.086751	0.3176125	0.990425
222	-435.0392	-514.9259	79.88666	1.774633	5.264285	0.6861177	1.142585
228	-421.8109	-502.3055	80.49459	1.774633	3.145156	0.6861177	1.218812
234	-423.3866	-504.1179	80.73126	1.637106	3.573724	0.5593023	1.144575
240	-426.2113	-504.9173	78.70605	1.280542	4.690396	0.5593023	2.552647
246	-419.0164	-497.3888	78.37238	1.000366	4.879152	0.5589383	2.895397
252	-421.569	-502.2106	80.64163	1.163999	2.524902	0.4731759	1.994912
258	-420.2052	-498.9771	78.77196	1.48134	4.097262	0.2409381	2.889407
264	-421.2105	-501.9901	80.77955	1.764771	4.813253	0.2409381	1.189669
270	-419.2602	-499.7883	80.52804	1.598213	3.950655	0.2409381	1.717361
276	-423.4771	-504.0851	80.60797	1.626266	3.204898	0.1894838	1.934451
282	-422.1787	-502.2735	80.09476	1.321091	4.180943	0.3796365	1.934451
288	-427.0293	-507.0071	79.97778	1.334795	4.180943	0.3796365	2.003667
294	-423.3149	-503.3317	80.01679	1.398914	4.180943	0.4905958	1.796172
300	-426.7975	-504.6888	77.89126	1.401959	2.774134	0.4142176	3.53108
306	-431.0537	-511.089	80.03528	1.374068	2.774134	0.4142176	2.247016
312	-436.9362	-516.5365	79.60034	1.486432	2.774134	0.4814642	2.376193
318	-425.1809	-506.702	81.52112	1.605464	2.106859	0.3084135	1.445193
324	-426.1094	-506.7385	80.62917	1.724128	3.079504	0.2765976	1.72341
330	-421.8639	-502.3339	80.47006	1.733926	3.208231	0.2892659	1.769639
336	-421.3769	-500.8816	79.50471	1.442061	3.825102	0.2892659	2.444233
342	-431.5069	-510.9002	79.3933	1.691081	11.22187	0.1723496	1.50319
348	-419.0971	-499.4986	80.40153	1.486793	5.017368	0.3075049	1.533172
354	-429.5799	-510.7474	81.16755	1.719139	2.848867	0.3075049	1.345948
360	-430.8204	-510.5144	79.69401	1.71235	2.586751	0.3075049	2.444868
366	-423.8862	-503.7212	79.83498	1.377198	3.726361	0.2853357	2.304143
372	-424.7648	-505.182	80.41718	1.59521	3.414425	0.4480423	1.61697
378	-423.9745	-504.1675	80.19298	1.577085	3.694213	0.2567427	1.99429
384	-427.0628	-506.6033	79.54048	1.205549	4.550073	0.3202971	2.377111
390	-431.3455	-512.4364	81.09089	1.509545	2.830265	0.2607661	1.652116
396	-429.1092	-509.0093	79.90006	1.560811	2.742505	0.3089156	2.362461
402	-427.3406	-508.0912	80.75061	1.791831	5.232397	0.1729895	1.260989
408	-432.2855	-512.9688	80.68337	1.999648	5.232397	0.113688	1.320613
414	-424.425	-505.2219	80.79691	2.193883	3.952487	0.1405277	1.301716
420	-422.4453	-503.6823	81.23701	2.117453	2.824371	0.3403493	0.8530835
426	-413.928	-495.3811	81.45311	2.064346	2.693589	0.3403493	0.7083364
432	-420.7411	-502.357	81.61594	1.93692	2.27637	0.2928226	1.038864
438	-418.6957	-499.2541	80.55834	2.001092	6.346009	0.253448	0.7108938
444	-421.3205	-501.9127	80.59215	2.078601	4.240864	0.4663213	0.7283599
450	-424.4015	-505.1058	80.70436	1.948589	5.43664	0.2600525	0.8657264
456	-428.3967	-508.9204	80.52365	1.872673	5.43664	0.1013101	1.538697
462	-420.722	-500.2902	79.56818	2.035196	7.503355	0.08682039	1.812907
468	-426.5354	-504.3074	77.77201	1.765841	8.073595	0.05077308	3.153392
474	-423.863	-499.7188	75.85582	1.555888	4.300676	0.05077308	4.890415
480	-419.5	-500.3782	80.87816	1.803451	3.154956	0.2096134	1.59396
486	-414.5803	-495.7626	81.1823	1.802343	3.154956	0.2096134	1.364859
492	-418.1193	-499.0735	80.95423	1.602579	3.154956	0.2067583	1.689689
498	-427.2642	-506.2214	78.95723	0.997925	4.247867	0.1989557	3.110181
